province;province_initials;region;year;sector;energy_consumption;total_energy_consumption
Catanzaro;CZ;Calabria;2013;Agricoltura;18;1007
Catanzaro;CZ;Calabria;2013;Domestico;375;1007
Catanzaro;CZ;Calabria;2013;Industria;157;1007
Catanzaro;CZ;Calabria;2013;Servizi;455;1007
Catanzaro;CZ;Calabria;2014;Agricoltura;16;973
Catanzaro;CZ;Calabria;2014;Domestico;364;973
Catanzaro;CZ;Calabria;2014;Industria;144;973
Catanzaro;CZ;Calabria;2014;Servizi;447;973
Catanzaro;CZ;Calabria;2015;Agricoltura;17;998
Catanzaro;CZ;Calabria;2015;Domestico;371;998
Catanzaro;CZ;Calabria;2015;Industria;147;998
Catanzaro;CZ;Calabria;2015;Servizi;462;998
Catanzaro;CZ;Calabria;2016;Agricoltura;17;973
Catanzaro;CZ;Calabria;2016;Domestico;360;973
Catanzaro;CZ;Calabria;2016;Industria;140;973
Catanzaro;CZ;Calabria;2016;Servizi;454;973
Catanzaro;CZ;Calabria;2017;Agricoltura;20;993
Catanzaro;CZ;Calabria;2017;Domestico;372;993
Catanzaro;CZ;Calabria;2017;Industria;141;993
Catanzaro;CZ;Calabria;2017;Servizi;458;993
Catanzaro;CZ;Calabria;2018;Agricoltura;19;979
Catanzaro;CZ;Calabria;2018;Domestico;360;979
Catanzaro;CZ;Calabria;2018;Industria;147;979
Catanzaro;CZ;Calabria;2018;Servizi;452;979
Catanzaro;CZ;Calabria;2019;Agricoltura;18;995
Catanzaro;CZ;Calabria;2019;Domestico;369;995
Catanzaro;CZ;Calabria;2019;Industria;150;995
Catanzaro;CZ;Calabria;2019;Servizi;456;995
Catanzaro;CZ;Calabria;2020;Agricoltura;18;935
Catanzaro;CZ;Calabria;2020;Domestico;370;935
Catanzaro;CZ;Calabria;2020;Industria;162;935
Catanzaro;CZ;Calabria;2020;Servizi;384;935
Catanzaro;CZ;Calabria;2021;Agricoltura;20;989
Catanzaro;CZ;Calabria;2021;Domestico;384;989
Catanzaro;CZ;Calabria;2021;Industria;171;989
Catanzaro;CZ;Calabria;2021;Servizi;414;989
Catanzaro;CZ;Calabria;2022;Agricoltura;18;976
Catanzaro;CZ;Calabria;2022;Domestico;362;976
Catanzaro;CZ;Calabria;2022;Industria;172;976
Catanzaro;CZ;Calabria;2022;Servizi;422;976
Chieti;CH;Abruzzo;2000;Agricoltura;21;1826
Chieti;CH;Abruzzo;2000;Domestico;339;1826
Chieti;CH;Abruzzo;2000;Industria;1156;1826
Chieti;CH;Abruzzo;2000;Servizi;309;1826
Chieti;CH;Abruzzo;2001;Agricoltura;22;1895
Chieti;CH;Abruzzo;2001;Domestico;339;1895
Chieti;CH;Abruzzo;2001;Industria;1192;1895
Chieti;CH;Abruzzo;2001;Servizi;340;1895
Chieti;CH;Abruzzo;2002;Agricoltura;19;1863
Chieti;CH;Abruzzo;2002;Domestico;356;1863
Chieti;CH;Abruzzo;2002;Industria;1121;1863
Chieti;CH;Abruzzo;2002;Servizi;367;1863
Chieti;CH;Abruzzo;2003;Agricoltura;21;1933
Chieti;CH;Abruzzo;2003;Domestico;367;1933
Chieti;CH;Abruzzo;2003;Industria;1141;1933
Chieti;CH;Abruzzo;2003;Servizi;402;1933
Chieti;CH;Abruzzo;2004;Agricoltura;22;2002
Chieti;CH;Abruzzo;2004;Domestico;381;2002
Chieti;CH;Abruzzo;2004;Industria;1171;2002
Chieti;CH;Abruzzo;2004;Servizi;427;2002
Chieti;CH;Abruzzo;2005;Agricoltura;21;2022
Chieti;CH;Abruzzo;2005;Domestico;372;2022
Chieti;CH;Abruzzo;2005;Industria;1161;2022
Chieti;CH;Abruzzo;2005;Servizi;465;2022
Chieti;CH;Abruzzo;2006;Agricoltura;31;2111
Chieti;CH;Abruzzo;2006;Domestico;378;2111
Chieti;CH;Abruzzo;2006;Industria;1204;2111
Chieti;CH;Abruzzo;2006;Servizi;496;2111
Chieti;CH;Abruzzo;2007;Agricoltura;28;2232
Chieti;CH;Abruzzo;2007;Domestico;386;2232
Chieti;CH;Abruzzo;2007;Industria;1303;2232
Chieti;CH;Abruzzo;2007;Servizi;514;2232
Chieti;CH;Abruzzo;2008;Agricoltura;27;2267
Chieti;CH;Abruzzo;2008;Domestico;394;2267
Chieti;CH;Abruzzo;2008;Industria;1216;2267
Chieti;CH;Abruzzo;2008;Servizi;628;2267
Chieti;CH;Abruzzo;2009;Agricoltura;25;2040
Chieti;CH;Abruzzo;2009;Domestico;398;2040
Chieti;CH;Abruzzo;2009;Industria;1012;2040
Chieti;CH;Abruzzo;2009;Servizi;602;2040
Chieti;CH;Abruzzo;2010;Agricoltura;26;2141
Chieti;CH;Abruzzo;2010;Domestico;400;2141
Chieti;CH;Abruzzo;2010;Industria;1099;2141
Chieti;CH;Abruzzo;2010;Servizi;615;2141
Chieti;CH;Abruzzo;2011;Agricoltura;24;2167
Chieti;CH;Abruzzo;2011;Domestico;407;2167
Chieti;CH;Abruzzo;2011;Industria;1125;2167
Chieti;CH;Abruzzo;2011;Servizi;609;2167
Chieti;CH;Abruzzo;2012;Agricoltura;27;2072
Chieti;CH;Abruzzo;2012;Domestico;407;2072
Chieti;CH;Abruzzo;2012;Industria;992;2072
Chieti;CH;Abruzzo;2012;Servizi;644;2072
Chieti;CH;Abruzzo;2013;Agricoltura;24;2069
Chieti;CH;Abruzzo;2013;Domestico;390;2069
Chieti;CH;Abruzzo;2013;Industria;995;2069
Chieti;CH;Abruzzo;2013;Servizi;659;2069
Chieti;CH;Abruzzo;2014;Agricoltura;25;2018
Chieti;CH;Abruzzo;2014;Domestico;376;2018
Chieti;CH;Abruzzo;2014;Industria;957;2018
Chieti;CH;Abruzzo;2014;Servizi;658;2018
Chieti;CH;Abruzzo;2015;Agricoltura;29;2085
Chieti;CH;Abruzzo;2015;Domestico;385;2085
Chieti;CH;Abruzzo;2015;Industria;993;2085
Chieti;CH;Abruzzo;2015;Servizi;677;2085
Chieti;CH;Abruzzo;2016;Agricoltura;26;2065
Chieti;CH;Abruzzo;2016;Domestico;373;2065
Chieti;CH;Abruzzo;2016;Industria;1003;2065
Chieti;CH;Abruzzo;2016;Servizi;663;2065
Chieti;CH;Abruzzo;2017;Agricoltura;29;2096
Chieti;CH;Abruzzo;2017;Domestico;380;2096
Chieti;CH;Abruzzo;2017;Industria;1019;2096
Chieti;CH;Abruzzo;2017;Servizi;666;2096
Chieti;CH;Abruzzo;2018;Agricoltura;29;2094
Chieti;CH;Abruzzo;2018;Domestico;376;2094
Chieti;CH;Abruzzo;2018;Industria;1016;2094
Chieti;CH;Abruzzo;2018;Servizi;671;2094
Chieti;CH;Abruzzo;2019;Agricoltura;39;2060
Chieti;CH;Abruzzo;2019;Domestico;379;2060
Chieti;CH;Abruzzo;2019;Industria;1042;2060
Chieti;CH;Abruzzo;2019;Servizi;598;2060
Chieti;CH;Abruzzo;2020;Agricoltura;40;1939
Chieti;CH;Abruzzo;2020;Domestico;383;1939
Chieti;CH;Abruzzo;2020;Industria;1043;1939
Chieti;CH;Abruzzo;2020;Servizi;471;1939
Chieti;CH;Abruzzo;2021;Agricoltura;52;2036
Chieti;CH;Abruzzo;2021;Domestico;393;2036
Chieti;CH;Abruzzo;2021;Industria;1080;2036
Chieti;CH;Abruzzo;2021;Servizi;509;2036
Chieti;CH;Abruzzo;2022;Agricoltura;58;1953
Chieti;CH;Abruzzo;2022;Domestico;365;1953
Chieti;CH;Abruzzo;2022;Industria;994;1953
Chieti;CH;Abruzzo;2022;Servizi;533;1953
Como;CO;Lombardia;2000;Agricoltura;7;2796
Como;CO;Lombardia;2000;Domestico;579;2796
Como;CO;Lombardia;2000;Industria;1639;2796
Como;CO;Lombardia;2000;Servizi;570;2796
Como;CO;Lombardia;2001;Agricoltura;7;2893
Como;CO;Lombardia;2001;Domestico;591;2893
Como;CO;Lombardia;2001;Industria;1709;2893
Como;CO;Lombardia;2001;Servizi;584;2893
Como;CO;Lombardia;2002;Agricoltura;7;2853
Como;CO;Lombardia;2002;Domestico;590;2853
Como;CO;Lombardia;2002;Industria;1636;2853
Como;CO;Lombardia;2002;Servizi;618;2853
Como;CO;Lombardia;2003;Agricoltura;7;2930
Como;CO;Lombardia;2003;Domestico;614;2930
Como;CO;Lombardia;2003;Industria;1645;2930
Como;CO;Lombardia;2003;Servizi;663;2930
Como;CO;Lombardia;2004;Agricoltura;8;2968
Como;CO;Lombardia;2004;Domestico;626;2968
Como;CO;Lombardia;2004;Industria;1656;2968
Como;CO;Lombardia;2004;Servizi;677;2968
Como;CO;Lombardia;2005;Agricoltura;9;2963
Como;CO;Lombardia;2005;Domestico;635;2963
Como;CO;Lombardia;2005;Industria;1625;2963
Como;CO;Lombardia;2005;Servizi;692;2963
Como;CO;Lombardia;2006;Agricoltura;10;3051
Como;CO;Lombardia;2006;Domestico;650;3051
Como;CO;Lombardia;2006;Industria;1643;3051
Como;CO;Lombardia;2006;Servizi;747;3051
Como;CO;Lombardia;2007;Agricoltura;10;3058
Como;CO;Lombardia;2007;Domestico;648;3058
Como;CO;Lombardia;2007;Industria;1631;3058
Como;CO;Lombardia;2007;Servizi;768;3058
Como;CO;Lombardia;2008;Agricoltura;10;3007
Como;CO;Lombardia;2008;Domestico;661;3007
Como;CO;Lombardia;2008;Industria;1561;3007
Como;CO;Lombardia;2008;Servizi;773;3007
Como;CO;Lombardia;2009;Agricoltura;11;2774
Como;CO;Lombardia;2009;Domestico;666;2774
Como;CO;Lombardia;2009;Industria;1297;2774
Como;CO;Lombardia;2009;Servizi;799;2774
Como;CO;Lombardia;2010;Agricoltura;11;2909
Como;CO;Lombardia;2010;Domestico;683;2909
Como;CO;Lombardia;2010;Industria;1395;2909
Como;CO;Lombardia;2010;Servizi;819;2909
Como;CO;Lombardia;2011;Agricoltura;11;2893
Como;CO;Lombardia;2011;Domestico;674;2893
Como;CO;Lombardia;2011;Industria;1378;2893
Como;CO;Lombardia;2011;Servizi;829;2893
Como;CO;Lombardia;2012;Agricoltura;12;2827
Como;CO;Lombardia;2012;Domestico;672;2827
Como;CO;Lombardia;2012;Industria;1266;2827
Como;CO;Lombardia;2012;Servizi;876;2827
Como;CO;Lombardia;2013;Agricoltura;12;2832
Como;CO;Lombardia;2013;Domestico;666;2832
Como;CO;Lombardia;2013;Industria;1283;2832
Como;CO;Lombardia;2013;Servizi;870;2832
Como;CO;Lombardia;2014;Agricoltura;12;2707
Como;CO;Lombardia;2014;Domestico;643;2707
Como;CO;Lombardia;2014;Industria;1164;2707
Como;CO;Lombardia;2014;Servizi;886;2707
Como;CO;Lombardia;2015;Agricoltura;12;2717
Como;CO;Lombardia;2015;Domestico;649;2717
Como;CO;Lombardia;2015;Industria;1140;2717
Como;CO;Lombardia;2015;Servizi;914;2717
Como;CO;Lombardia;2016;Agricoltura;12;2708
Como;CO;Lombardia;2016;Domestico;645;2708
Como;CO;Lombardia;2016;Industria;1122;2708
Como;CO;Lombardia;2016;Servizi;927;2708
Como;CO;Lombardia;2017;Agricoltura;13;2732
Como;CO;Lombardia;2017;Domestico;651;2732
Como;CO;Lombardia;2017;Industria;1129;2732
Como;CO;Lombardia;2017;Servizi;938;2732
Como;CO;Lombardia;2018;Agricoltura;14;2760
Como;CO;Lombardia;2018;Domestico;660;2760
Como;CO;Lombardia;2018;Industria;1134;2760
Como;CO;Lombardia;2018;Servizi;951;2760
Como;CO;Lombardia;2019;Agricoltura;13;2711
Como;CO;Lombardia;2019;Domestico;663;2711
Como;CO;Lombardia;2019;Industria;1175;2711
Como;CO;Lombardia;2019;Servizi;859;2711
Como;CO;Lombardia;2020;Agricoltura;13;2513
Como;CO;Lombardia;2020;Domestico;674;2513
Como;CO;Lombardia;2020;Industria;1097;2513
Como;CO;Lombardia;2020;Servizi;728;2513
Como;CO;Lombardia;2021;Agricoltura;16;2673
Como;CO;Lombardia;2021;Domestico;672;2673
Como;CO;Lombardia;2021;Industria;1203;2673
Como;CO;Lombardia;2021;Servizi;780;2673
Como;CO;Lombardia;2022;Agricoltura;17;2677
Como;CO;Lombardia;2022;Domestico;645;2677
Como;CO;Lombardia;2022;Industria;1186;2677
Como;CO;Lombardia;2022;Servizi;827;2677
Cosenza;CS;Calabria;2000;Agricoltura;43;1605
Cosenza;CS;Calabria;2000;Domestico;662;1605
Cosenza;CS;Calabria;2000;Industria;441;1605
Cosenza;CS;Calabria;2000;Servizi;457;1605
Cosenza;CS;Calabria;2001;Agricoltura;45;1605
Cosenza;CS;Calabria;2001;Domestico;679;1605
Cosenza;CS;Calabria;2001;Industria;385;1605
Cosenza;CS;Calabria;2001;Servizi;494;1605
Cosenza;CS;Calabria;2002;Agricoltura;39;1642
Cosenza;CS;Calabria;2002;Domestico;696;1642
Cosenza;CS;Calabria;2002;Industria;371;1642
Cosenza;CS;Calabria;2002;Servizi;534;1642
Cosenza;CS;Calabria;2003;Agricoltura;37;1660
Cosenza;CS;Calabria;2003;Domestico;718;1660
Cosenza;CS;Calabria;2003;Industria;330;1660
Cosenza;CS;Calabria;2003;Servizi;573;1660
Cosenza;CS;Calabria;2004;Agricoltura;37;1721
Cosenza;CS;Calabria;2004;Domestico;749;1721
Cosenza;CS;Calabria;2004;Industria;322;1721
Cosenza;CS;Calabria;2004;Servizi;612;1721
Cosenza;CS;Calabria;2005;Agricoltura;40;1781
Cosenza;CS;Calabria;2005;Domestico;754;1781
Cosenza;CS;Calabria;2005;Industria;324;1781
Cosenza;CS;Calabria;2005;Servizi;663;1781
Cosenza;CS;Calabria;2006;Agricoltura;45;1836
Cosenza;CS;Calabria;2006;Domestico;753;1836
Cosenza;CS;Calabria;2006;Industria;313;1836
Cosenza;CS;Calabria;2006;Servizi;725;1836
Cosenza;CS;Calabria;2007;Agricoltura;45;1797
Cosenza;CS;Calabria;2007;Domestico;757;1797
Cosenza;CS;Calabria;2007;Industria;299;1797
Cosenza;CS;Calabria;2007;Servizi;694;1797
Cosenza;CS;Calabria;2008;Agricoltura;45;1861
Cosenza;CS;Calabria;2008;Domestico;754;1861
Cosenza;CS;Calabria;2008;Industria;304;1861
Cosenza;CS;Calabria;2008;Servizi;757;1861
Cosenza;CS;Calabria;2009;Agricoltura;43;1852
Cosenza;CS;Calabria;2009;Domestico;762;1852
Cosenza;CS;Calabria;2009;Industria;279;1852
Cosenza;CS;Calabria;2009;Servizi;767;1852
Cosenza;CS;Calabria;2010;Agricoltura;40;1888
Cosenza;CS;Calabria;2010;Domestico;763;1888
Cosenza;CS;Calabria;2010;Industria;303;1888
Cosenza;CS;Calabria;2010;Servizi;781;1888
Cosenza;CS;Calabria;2011;Agricoltura;45;1969
Cosenza;CS;Calabria;2011;Domestico;771;1969
Cosenza;CS;Calabria;2011;Industria;348;1969
Cosenza;CS;Calabria;2011;Servizi;803;1969
Cosenza;CS;Calabria;2012;Agricoltura;49;1936
Cosenza;CS;Calabria;2012;Domestico;774;1936
Cosenza;CS;Calabria;2012;Industria;310;1936
Cosenza;CS;Calabria;2012;Servizi;802;1936
Cosenza;CS;Calabria;2013;Agricoltura;58;1873
Cosenza;CS;Calabria;2013;Domestico;737;1873
Cosenza;CS;Calabria;2013;Industria;296;1873
Cosenza;CS;Calabria;2013;Servizi;781;1873
Cosenza;CS;Calabria;2014;Agricoltura;56;1810
Cosenza;CS;Calabria;2014;Domestico;713;1810
Cosenza;CS;Calabria;2014;Industria;296;1810
Cosenza;CS;Calabria;2014;Servizi;744;1810
Cosenza;CS;Calabria;2015;Agricoltura;59;1876
Cosenza;CS;Calabria;2015;Domestico;729;1876
Cosenza;CS;Calabria;2015;Industria;297;1876
Cosenza;CS;Calabria;2015;Servizi;789;1876
Cosenza;CS;Calabria;2016;Agricoltura;56;1829
Cosenza;CS;Calabria;2016;Domestico;716;1829
Cosenza;CS;Calabria;2016;Industria;290;1829
Cosenza;CS;Calabria;2016;Servizi;765;1829
Cosenza;CS;Calabria;2017;Agricoltura;64;1871
Cosenza;CS;Calabria;2017;Domestico;732;1871
Cosenza;CS;Calabria;2017;Industria;296;1871
Cosenza;CS;Calabria;2017;Servizi;777;1871
Cosenza;CS;Calabria;2018;Agricoltura;64;1849
Cosenza;CS;Calabria;2018;Domestico;718;1849
Cosenza;CS;Calabria;2018;Industria;299;1849
Cosenza;CS;Calabria;2018;Servizi;766;1849
Cosenza;CS;Calabria;2019;Agricoltura;64;1811
Cosenza;CS;Calabria;2019;Domestico;733;1811
Cosenza;CS;Calabria;2019;Industria;288;1811
Cosenza;CS;Calabria;2019;Servizi;725;1811
Cosenza;CS;Calabria;2020;Agricoltura;60;1694
Cosenza;CS;Calabria;2020;Domestico;732;1694
Cosenza;CS;Calabria;2020;Industria;255;1694
Cosenza;CS;Calabria;2020;Servizi;646;1694
Cosenza;CS;Calabria;2021;Agricoltura;63;1789
Cosenza;CS;Calabria;2021;Domestico;762;1789
Cosenza;CS;Calabria;2021;Industria;276;1789
Cosenza;CS;Calabria;2021;Servizi;686;1789
Cosenza;CS;Calabria;2022;Agricoltura;56;1730
Cosenza;CS;Calabria;2022;Domestico;714;1730
Cosenza;CS;Calabria;2022;Industria;266;1730
Cosenza;CS;Calabria;2022;Servizi;693;1730
Cremona;CR;Lombardia;2000;Agricoltura;107;2445
Cremona;CR;Lombardia;2000;Domestico;365;2445
Cremona;CR;Lombardia;2000;Industria;1682;2445
Cremona;CR;Lombardia;2000;Servizi;289;2445
Cremona;CR;Lombardia;2001;Agricoltura;105;2463
Cremona;CR;Lombardia;2001;Domestico;355;2463
Cremona;CR;Lombardia;2001;Industria;1687;2463
Cremona;CR;Lombardia;2001;Servizi;315;2463
Cremona;CR;Lombardia;2002;Agricoltura;102;2470
Cremona;CR;Lombardia;2002;Domestico;365;2470
Cremona;CR;Lombardia;2002;Industria;1663;2470
Cremona;CR;Lombardia;2002;Servizi;338;2470
Cremona;CR;Lombardia;2003;Agricoltura;117;2504
Cremona;CR;Lombardia;2003;Domestico;393;2504
Cremona;CR;Lombardia;2003;Industria;1637;2504
Cremona;CR;Lombardia;2003;Servizi;355;2504
Cremona;CR;Lombardia;2004;Agricoltura;118;2551
Cremona;CR;Lombardia;2004;Domestico;394;2551
Cremona;CR;Lombardia;2004;Industria;1654;2551
Cremona;CR;Lombardia;2004;Servizi;383;2551
Cremona;CR;Lombardia;2005;Agricoltura;122;2716
Cremona;CR;Lombardia;2005;Domestico;378;2716
Cremona;CR;Lombardia;2005;Industria;1809;2716
Cremona;CR;Lombardia;2005;Servizi;406;2716
Cremona;CR;Lombardia;2006;Agricoltura;124;2861
Cremona;CR;Lombardia;2006;Domestico;400;2861
Cremona;CR;Lombardia;2006;Industria;1898;2861
Cremona;CR;Lombardia;2006;Servizi;438;2861
Cremona;CR;Lombardia;2007;Agricoltura;129;2923
Cremona;CR;Lombardia;2007;Domestico;425;2923
Cremona;CR;Lombardia;2007;Industria;1902;2923
Cremona;CR;Lombardia;2007;Servizi;465;2923
Cremona;CR;Lombardia;2008;Agricoltura;122;2951
Cremona;CR;Lombardia;2008;Domestico;408;2951
Cremona;CR;Lombardia;2008;Industria;1955;2951
Cremona;CR;Lombardia;2008;Servizi;464;2951
Cremona;CR;Lombardia;2009;Agricoltura;134;3326
Cremona;CR;Lombardia;2009;Domestico;418;3326
Cremona;CR;Lombardia;2009;Industria;2288;3326
Cremona;CR;Lombardia;2009;Servizi;485;3326
Cremona;CR;Lombardia;2010;Agricoltura;135;3999
Cremona;CR;Lombardia;2010;Domestico;422;3999
Cremona;CR;Lombardia;2010;Industria;2963;3999
Cremona;CR;Lombardia;2010;Servizi;478;3999
Cremona;CR;Lombardia;2011;Agricoltura;147;4082
Cremona;CR;Lombardia;2011;Domestico;422;4082
Cremona;CR;Lombardia;2011;Industria;3023;4082
Cremona;CR;Lombardia;2011;Servizi;489;4082
Cremona;CR;Lombardia;2012;Agricoltura;138;4150
Cremona;CR;Lombardia;2012;Domestico;426;4150
Cremona;CR;Lombardia;2012;Industria;3066;4150
Cremona;CR;Lombardia;2012;Servizi;518;4150
Cremona;CR;Lombardia;2013;Agricoltura;132;4206
Cremona;CR;Lombardia;2013;Domestico;409;4206
Cremona;CR;Lombardia;2013;Industria;3136;4206
Cremona;CR;Lombardia;2013;Servizi;527;4206
Cremona;CR;Lombardia;2014;Agricoltura;128;4048
Cremona;CR;Lombardia;2014;Domestico;391;4048
Cremona;CR;Lombardia;2014;Industria;3013;4048
Cremona;CR;Lombardia;2014;Servizi;515;4048
Cremona;CR;Lombardia;2015;Agricoltura;132;4310
Cremona;CR;Lombardia;2015;Domestico;408;4310
Cremona;CR;Lombardia;2015;Industria;3231;4310
Cremona;CR;Lombardia;2015;Servizi;539;4310
Cremona;CR;Lombardia;2016;Agricoltura;126;4297
Cremona;CR;Lombardia;2016;Domestico;394;4297
Cremona;CR;Lombardia;2016;Industria;3214;4297
Cremona;CR;Lombardia;2016;Servizi;561;4297
Cremona;CR;Lombardia;2017;Agricoltura;133;4485
Cremona;CR;Lombardia;2017;Domestico;406;4485
Cremona;CR;Lombardia;2017;Industria;3359;4485
Cremona;CR;Lombardia;2017;Servizi;586;4485
Cremona;CR;Lombardia;2018;Agricoltura;135;4559
Cremona;CR;Lombardia;2018;Domestico;401;4559
Cremona;CR;Lombardia;2018;Industria;3413;4559
Cremona;CR;Lombardia;2018;Servizi;609;4559
Cremona;CR;Lombardia;2019;Agricoltura;148;4540
Cremona;CR;Lombardia;2019;Domestico;412;4540
Cremona;CR;Lombardia;2019;Industria;3423;4540
Cremona;CR;Lombardia;2019;Servizi;556;4540
Cremona;CR;Lombardia;2020;Agricoltura;168;4255
Cremona;CR;Lombardia;2020;Domestico;404;4255
Cremona;CR;Lombardia;2020;Industria;3221;4255
Cremona;CR;Lombardia;2020;Servizi;461;4255
Cremona;CR;Lombardia;2021;Agricoltura;174;4716
Cremona;CR;Lombardia;2021;Domestico;402;4716
Cremona;CR;Lombardia;2021;Industria;3658;4716
Cremona;CR;Lombardia;2021;Servizi;481;4716
Cremona;CR;Lombardia;2022;Agricoltura;200;4477
Cremona;CR;Lombardia;2022;Domestico;393;4477
Cremona;CR;Lombardia;2022;Industria;3392;4477
Cremona;CR;Lombardia;2022;Servizi;490;4477
Crotone;KR;Calabria;2000;Agricoltura;7;374
Crotone;KR;Calabria;2000;Domestico;160;374
Crotone;KR;Calabria;2000;Industria;108;374
Crotone;KR;Calabria;2000;Servizi;97;374
Crotone;KR;Calabria;2001;Agricoltura;7;389
Crotone;KR;Calabria;2001;Domestico;166;389
Crotone;KR;Calabria;2001;Industria;111;389
Crotone;KR;Calabria;2001;Servizi;104;389
Crotone;KR;Calabria;2002;Agricoltura;6;400
Crotone;KR;Calabria;2002;Domestico;169;400
Crotone;KR;Calabria;2002;Industria;112;400
Crotone;KR;Calabria;2002;Servizi;112;400
Crotone;KR;Calabria;2003;Agricoltura;6;436
Crotone;KR;Calabria;2003;Domestico;175;436
Crotone;KR;Calabria;2003;Industria;129;436
Crotone;KR;Calabria;2003;Servizi;125;436
Crotone;KR;Calabria;2004;Agricoltura;6;461
Crotone;KR;Calabria;2004;Domestico;187;461
Crotone;KR;Calabria;2004;Industria;130;461
Crotone;KR;Calabria;2004;Servizi;136;461
Crotone;KR;Calabria;2005;Agricoltura;7;484
Crotone;KR;Calabria;2005;Domestico;190;484
Crotone;KR;Calabria;2005;Industria;134;484
Crotone;KR;Calabria;2005;Servizi;152;484
Crotone;KR;Calabria;2006;Agricoltura;6;487
Crotone;KR;Calabria;2006;Domestico;188;487
Crotone;KR;Calabria;2006;Industria;137;487
Crotone;KR;Calabria;2006;Servizi;153;487
Crotone;KR;Calabria;2007;Agricoltura;7;488
Crotone;KR;Calabria;2007;Domestico;190;488
Crotone;KR;Calabria;2007;Industria;130;488
Crotone;KR;Calabria;2007;Servizi;160;488
Crotone;KR;Calabria;2008;Agricoltura;7;476
Crotone;KR;Calabria;2008;Domestico;187;476
Crotone;KR;Calabria;2008;Industria;119;476
Crotone;KR;Calabria;2008;Servizi;162;476
Crotone;KR;Calabria;2009;Agricoltura;7;452
Crotone;KR;Calabria;2009;Domestico;187;452
Crotone;KR;Calabria;2009;Industria;91;452
Crotone;KR;Calabria;2009;Servizi;167;452
Crotone;KR;Calabria;2010;Agricoltura;6;438
Crotone;KR;Calabria;2010;Domestico;186;438
Crotone;KR;Calabria;2010;Industria;77;438
Crotone;KR;Calabria;2010;Servizi;166;438
Crotone;KR;Calabria;2011;Agricoltura;6;434
Crotone;KR;Calabria;2011;Domestico;192;434
Crotone;KR;Calabria;2011;Industria;59;434
Crotone;KR;Calabria;2011;Servizi;176;434
Crotone;KR;Calabria;2012;Agricoltura;6;428
Crotone;KR;Calabria;2012;Domestico;191;428
Crotone;KR;Calabria;2012;Industria;54;428
Crotone;KR;Calabria;2012;Servizi;175;428
Crotone;KR;Calabria;2013;Agricoltura;6;408
Crotone;KR;Calabria;2013;Domestico;179;408
Crotone;KR;Calabria;2013;Industria;54;408
Crotone;KR;Calabria;2013;Servizi;167;408
Crotone;KR;Calabria;2014;Agricoltura;6;402
Crotone;KR;Calabria;2014;Domestico;174;402
Crotone;KR;Calabria;2014;Industria;53;402
Crotone;KR;Calabria;2014;Servizi;167;402
Crotone;KR;Calabria;2015;Agricoltura;6;415
Crotone;KR;Calabria;2015;Domestico;180;415
Crotone;KR;Calabria;2015;Industria;55;415
Crotone;KR;Calabria;2015;Servizi;173;415
Crotone;KR;Calabria;2016;Agricoltura;7;406
Crotone;KR;Calabria;2016;Domestico;173;406
Crotone;KR;Calabria;2016;Industria;52;406
Crotone;KR;Calabria;2016;Servizi;173;406
Crotone;KR;Calabria;2017;Agricoltura;8;421
Crotone;KR;Calabria;2017;Domestico;181;421
Crotone;KR;Calabria;2017;Industria;50;421
Crotone;KR;Calabria;2017;Servizi;181;421
Crotone;KR;Calabria;2018;Agricoltura;10;417
Crotone;KR;Calabria;2018;Domestico;177;417
Crotone;KR;Calabria;2018;Industria;50;417
Crotone;KR;Calabria;2018;Servizi;179;417
Crotone;KR;Calabria;2019;Agricoltura;9;426
Crotone;KR;Calabria;2019;Domestico;182;426
Crotone;KR;Calabria;2019;Industria;66;426
